lot_month,supplier_id,part_family,country,units_received,units_rejected,supplier_dpmo,on_time_delivery_flag,cert_current_flag,lot_accepted_flag
2025-10-01,SUP_TORSO_1,torso,USA,698,5,7163.3,True,True,True
2025-10-01,SUP_TORSO_2,torso,Mexico,992,5,5040.3,True,True,True
2025-10-01,SUP_TORSO_3,torso,Vietnam,651,1,1536.1,False,True,True
2025-10-01,SUP_PACKAGING_1,packaging,USA,878,4,4555.8,True,True,True
2025-10-01,SUP_PACKAGING_2,packaging,Mexico,809,6,7416.6,True,True,True
2025-10-01,SUP_PACKAGING_3,packaging,China,1154,9,7799.0,True,True,True
2025-11-01,SUP_HEAD_1,head,Mexico,619,2,3231.0,True,True,True
2025-11-01,SUP_HEAD_2,head,Vietnam,889,7,7874.0,True,True,True
2025-11-01,SUP_HEAD_3,head,China,1046,6,5736.1,False,True,True
2025-11-01,SUP_LIMB_1,limb,Mexico,1000,3,3000.0,True,True,True
2025-11-01,SUP_LIMB_2,limb,Vietnam,704,4,5681.8,True,True,True
2025-11-01,SUP_LIMB_3,limb,China,930,4,4301.1,False,True,True
2025-11-01,SUP_HAIR_1,hair,India,824,2,2427.2,True,True,True
2025-11-01,SUP_HAIR_2,hair,Vietnam,584,4,6849.3,False,True,True
2025-11-01,SUP_HAIR_3,hair,Bangladesh,817,7,8567.9,True,True,True
2025-11-01,SUP_EYES_1,eyes,Germany,1134,11,9700.2,True,True,True
2025-11-01,SUP_EYES_2,eyes,Japan,890,2,2247.2,True,True,True
2025-11-01,SUP_EYES_3,eyes,China,909,6,6600.7,True,True,True
2025-11-01,SUP_OUTFIT_1,outfit,Mexico,753,5,6640.1,True,True,True
2025-11-01,SUP_OUTFIT_2,outfit,Bangladesh,1105,9,8144.8,True,True,True
2025-11-01,SUP_OUTFIT_3,outfit,Vietnam,956,6,6276.2,True,True,True
2025-11-01,SUP_GLASSES_1,glasses,Mexico,1026,6,5848.0,True,True,True
2025-11-01,SUP_GLASSES_2,glasses,China,734,6,8174.4,True,True,True
2025-11-01,SUP_GLASSES_3,glasses,Germany,1080,7,6481.5,True,True,True
2025-11-01,SUP_TORSO_1,torso,USA,914,7,7658.6,True,True,True
2025-11-01,SUP_TORSO_2,torso,Mexico,665,3,4511.3,True,True,True
2025-11-01,SUP_TORSO_3,torso,Vietnam,1004,7,6972.1,True,True,True
2025-11-01,SUP_PACKAGING_1,packaging,USA,617,3,4862.2,True,True,True
2025-11-01,SUP_PACKAGING_2,packaging,Mexico,900,2,2222.2,True,True,True
2025-11-01,SUP_PACKAGING_3,packaging,China,665,5,7518.8,True,True,True
2025-12-01,SUP_HEAD_1,head,Mexico,873,4,4581.9,True,True,True
2025-12-01,SUP_HEAD_2,head,Vietnam,1362,9,6607.9,True,True,True
2025-12-01,SUP_HEAD_3,head,China,893,8,8958.6,True,True,True
2025-12-01,SUP_LIMB_1,limb,Mexico,1003,6,5982.1,True,True,True
2025-12-01,SUP_LIMB_2,limb,Vietnam,732,4,5464.5,True,True,True
2025-12-01,SUP_LIMB_3,limb,China,957,4,4179.7,True,True,True
2025-12-01,SUP_HAIR_1,hair,India,1142,5,4378.3,True,True,True
2025-12-01,SUP_HAIR_2,hair,Vietnam,860,2,2325.6,False,True,True
2025-12-01,SUP_HAIR_3,hair,Bangladesh,978,6,6135.0,True,True,True
2025-12-01,SUP_EYES_1,eyes,Germany,994,7,7042.3,True,True,True
2025-12-01,SUP_EYES_2,eyes,Japan,472,5,10593.2,True,True,True
2025-12-01,SUP_EYES_3,eyes,China,637,8,12558.9,False,True,True
2025-12-01,SUP_OUTFIT_1,outfit,Mexico,767,5,6518.9,True,True,True
2025-12-01,SUP_OUTFIT_2,outfit,Bangladesh,388,1,2577.3,True,True,True
2025-12-01,SUP_OUTFIT_3,outfit,Vietnam,1149,5,4351.6,True,True,True
2025-12-01,SUP_GLASSES_1,glasses,Mexico,1036,7,6756.8,True,True,True
2025-12-01,SUP_GLASSES_2,glasses,China,1127,9,7985.8,True,True,True
2025-12-01,SUP_GLASSES_3,glasses,Germany,760,2,2631.6,False,True,True
2025-12-01,SUP_TORSO_1,torso,USA,921,4,4343.1,True,True,True
2025-12-01,SUP_TORSO_2,torso,Mexico,1050,7,6666.7,True,True,True
2025-12-01,SUP_TORSO_3,torso,Vietnam,569,3,5272.4,True,True,True
2025-12-01,SUP_PACKAGING_1,packaging,USA,555,6,10810.8,True,True,True
2025-12-01,SUP_PACKAGING_2,packaging,Mexico,1026,0,0.0,True,True,True
2025-12-01,SUP_PACKAGING_3,packaging,China,1219,11,9023.8,True,True,True
