target_date,year,month,week_start_date,season_window,daily_order_target,actual_orders,daily_assembly_target,actual_assembled,daily_ship_target,actual_shipped_48h,backlog_eod,on_time_ship_rate,target_met_flag
2023-10-19,2023,10,2023-10-16,Christmas,89.0,76,89.0,87,89.0,78,11,1.0263,False
2023-10-20,2023,10,2023-10-16,Christmas,89.0,86,89.0,97,89.0,88,9,1.0233,False
2023-10-21,2023,10,2023-10-16,Christmas,89.0,76,89.0,81,89.0,74,11,0.9737,False
2023-10-22,2023,10,2023-10-16,Christmas,89.0,65,89.0,73,89.0,68,8,1.0462,False
2023-10-23,2023,10,2023-10-23,Christmas,89.0,83,89.0,90,89.0,86,5,1.0361,False
2023-10-24,2023,10,2023-10-23,Christmas,89.0,98,89.0,104,89.0,99,4,1.0102,True
2023-10-25,2023,10,2023-10-23,Christmas,89.0,111,89.0,122,89.0,113,2,1.018,True
2023-10-26,2023,10,2023-10-23,Christmas,89.0,80,89.0,82,89.0,78,4,0.975,False
2023-10-27,2023,10,2023-10-23,Christmas,89.0,76,89.0,79,89.0,76,4,1.0,False
2023-10-28,2023,10,2023-10-23,Christmas,89.0,87,89.0,92,89.0,87,4,1.0,False
2023-10-29,2023,10,2023-10-23,Christmas,89.0,75,89.0,78,89.0,71,8,0.9467,False
2023-10-30,2023,10,2023-10-30,Christmas,89.0,85,89.0,87,89.0,83,10,0.9765,False
2023-10-31,2023,10,2023-10-30,Christmas,89.0,83,89.0,87,89.0,80,13,0.9639,False
2023-11-01,2023,11,2023-10-30,Christmas,89.0,73,89.0,75,89.0,73,13,1.0,False
2023-11-02,2023,11,2023-10-30,Christmas,89.0,107,89.0,106,89.0,100,20,0.9346,True
2023-11-03,2023,11,2023-10-30,Christmas,89.0,92,89.0,94,89.0,86,26,0.9348,False
2023-11-04,2023,11,2023-10-30,Christmas,89.0,63,89.0,66,89.0,62,27,0.9841,False
2023-11-05,2023,11,2023-10-30,Christmas,89.0,73,89.0,78,89.0,77,23,1.0548,False
2023-11-06,2023,11,2023-11-06,Christmas,89.0,105,89.0,107,89.0,103,25,0.981,True
2023-11-07,2023,11,2023-11-06,Christmas,89.0,99,89.0,100,89.0,92,32,0.9293,True
2023-11-08,2023,11,2023-11-06,Christmas,89.0,75,89.0,81,89.0,76,31,1.0133,False
2023-11-09,2023,11,2023-11-06,Christmas,89.0,90,89.0,93,89.0,88,33,0.9778,False
2023-11-10,2023,11,2023-11-06,Christmas,89.0,86,89.0,87,89.0,83,36,0.9651,False
2023-11-11,2023,11,2023-11-06,Christmas,89.0,76,89.0,83,89.0,79,33,1.0395,False
2023-11-12,2023,11,2023-11-06,Christmas,89.0,67,89.0,76,89.0,75,25,1.1194,False
2023-11-13,2023,11,2023-11-13,Christmas,89.0,80,89.0,83,89.0,80,25,1.0,False
2023-11-14,2023,11,2023-11-13,Christmas,89.0,96,89.0,103,89.0,98,23,1.0208,True
2023-11-15,2023,11,2023-11-13,Christmas,89.0,91,89.0,98,89.0,95,19,1.044,True
2023-11-16,2023,11,2023-11-13,Christmas,89.0,86,89.0,97,89.0,88,17,1.0233,False
2023-11-17,2023,11,2023-11-13,Christmas,89.0,87,89.0,89,89.0,86,18,0.9885,False
2023-11-18,2023,11,2023-11-13,Christmas,89.0,81,89.0,91,89.0,78,21,0.963,False
2023-11-19,2023,11,2023-11-13,Christmas,89.0,79,89.0,81,89.0,75,25,0.9494,False
2023-11-20,2023,11,2023-11-20,Christmas,89.0,74,89.0,80,89.0,74,25,1.0,False
2023-11-21,2023,11,2023-11-20,Christmas,89.0,97,89.0,106,89.0,101,21,1.0412,True
2023-11-22,2023,11,2023-11-20,Christmas,89.0,82,89.0,90,89.0,84,19,1.0244,False
2023-11-23,2023,11,2023-11-20,Christmas,89.0,83,89.0,87,89.0,81,21,0.9759,False
2023-11-24,2023,11,2023-11-20,Christmas,89.0,97,89.0,98,89.0,98,20,1.0103,True
2023-11-25,2023,11,2023-11-20,Christmas,89.0,75,89.0,83,89.0,77,18,1.0267,False
2023-11-26,2023,11,2023-11-20,Christmas,89.0,76,89.0,82,89.0,78,16,1.0263,False
2023-11-27,2023,11,2023-11-27,Christmas,89.0,75,89.0,82,89.0,77,14,1.0267,False
2023-11-28,2023,11,2023-11-27,Christmas,89.0,79,89.0,90,89.0,84,9,1.0633,False
2023-11-29,2023,11,2023-11-27,Christmas,89.0,75,89.0,85,89.0,80,4,1.0667,False
2023-11-30,2023,11,2023-11-27,Christmas,89.0,73,89.0,75,89.0,73,4,1.0,False
2023-12-01,2023,12,2023-11-27,Christmas,89.0,104,89.0,94,89.0,88,20,0.8462,False
2023-12-02,2023,12,2023-11-27,Christmas,89.0,76,89.0,85,89.0,80,16,1.0526,False
2023-12-03,2023,12,2023-11-27,Christmas,89.0,60,89.0,65,89.0,62,14,1.0333,False
2023-12-04,2023,12,2023-12-04,Christmas,89.0,97,89.0,103,89.0,96,15,0.9897,True
2023-12-05,2023,12,2023-12-04,Christmas,89.0,89,89.0,94,89.0,88,16,0.9888,False
2023-12-06,2023,12,2023-12-04,Christmas,89.0,88,89.0,91,89.0,86,18,0.9773,False
2023-12-07,2023,12,2023-12-04,Christmas,89.0,93,89.0,92,89.0,84,27,0.9032,False
2023-12-08,2023,12,2023-12-04,Christmas,89.0,82,89.0,88,89.0,84,25,1.0244,False
2023-12-09,2023,12,2023-12-04,Christmas,89.0,65,89.0,70,89.0,64,26,0.9846,False
2023-12-10,2023,12,2023-12-04,Christmas,89.0,74,89.0,82,89.0,76,24,1.027,False
2023-12-11,2023,12,2023-12-11,Christmas,89.0,72,89.0,79,89.0,76,20,1.0556,False
2023-12-12,2023,12,2023-12-11,Christmas,89.0,94,89.0,93,89.0,89,25,0.9468,True
2023-12-13,2023,12,2023-12-11,Christmas,89.0,86,89.0,93,89.0,86,25,1.0,False
2023-12-14,2023,12,2023-12-11,Christmas,89.0,69,89.0,73,89.0,68,26,0.9855,False
2023-12-15,2023,12,2023-12-11,Christmas,89.0,99,89.0,110,89.0,104,21,1.0505,True
2023-12-16,2023,12,2023-12-11,Christmas,89.0,77,89.0,82,89.0,75,23,0.974,False
2023-12-17,2023,12,2023-12-11,Christmas,89.0,91,89.0,95,89.0,93,21,1.022,True
2023-12-18,2023,12,2023-12-18,Christmas,89.0,100,89.0,109,89.0,102,19,1.02,True
2023-12-19,2023,12,2023-12-18,Christmas,89.0,89,89.0,90,89.0,81,27,0.9101,False
2023-12-20,2023,12,2023-12-18,Christmas,89.0,97,89.0,98,89.0,89,35,0.9175,True
2023-12-21,2023,12,2023-12-18,Christmas,89.0,74,89.0,82,89.0,72,37,0.973,False
2023-12-22,2023,12,2023-12-18,Christmas,89.0,91,89.0,94,89.0,88,40,0.967,False
2023-12-23,2023,12,2023-12-18,Christmas,89.0,87,89.0,90,89.0,88,39,1.0115,False
2023-12-24,2023,12,2023-12-18,Christmas,89.0,89,89.0,93,89.0,87,41,0.9775,False
2023-12-25,2023,12,2023-12-25,Christmas,89.0,107,89.0,111,89.0,103,45,0.9626,True
2023-12-26,2023,12,2023-12-25,Christmas,89.0,87,89.0,93,89.0,84,48,0.9655,False
2023-12-27,2023,12,2023-12-25,Christmas,89.0,70,89.0,75,89.0,71,47,1.0143,False
2023-12-28,2023,12,2023-12-25,Christmas,89.0,92,89.0,95,89.0,85,54,0.9239,False
2023-12-29,2023,12,2023-12-25,Christmas,89.0,84,89.0,92,89.0,87,51,1.0357,False
2023-12-30,2023,12,2023-12-25,Christmas,89.0,59,89.0,65,89.0,63,47,1.0678,False
2023-12-31,2023,12,2023-12-25,Christmas,89.0,77,89.0,79,89.0,72,52,0.9351,False
2024-01-01,2024,1,2024-01-01,Christmas,93.0,91,93.0,98,93.0,89,54,0.978,False
2024-01-02,2024,1,2024-01-01,Christmas,93.0,93,93.0,97,93.0,90,57,0.9677,False
2024-01-03,2024,1,2024-01-01,Christmas,93.0,97,93.0,99,93.0,97,57,1.0,True
2024-01-04,2024,1,2024-01-01,Christmas,93.0,86,93.0,92,93.0,90,53,1.0465,False
2024-01-05,2024,1,2024-01-01,Christmas,93.0,94,93.0,103,93.0,94,53,1.0,True
2024-01-06,2024,1,2024-01-01,Christmas,93.0,82,93.0,86,93.0,77,58,0.939,False
2024-01-07,2024,1,2024-01-01,Christmas,93.0,82,93.0,90,93.0,84,56,1.0244,False
2024-01-08,2024,1,2024-01-08,Normal,50.0,48,50.0,57,50.0,55,49,1.1458,True
2024-01-09,2024,1,2024-01-08,Normal,50.0,57,50.0,61,50.0,59,47,1.0351,True
2024-01-10,2024,1,2024-01-08,Normal,50.0,50,50.0,57,50.0,55,42,1.1,True
2024-01-11,2024,1,2024-01-08,Normal,50.0,60,50.0,67,50.0,64,38,1.0667,True
2024-01-12,2024,1,2024-01-08,Normal,50.0,58,50.0,66,50.0,66,30,1.1379,True
2024-01-13,2024,1,2024-01-08,Normal,50.0,44,50.0,56,50.0,55,19,1.25,True
2024-01-14,2024,1,2024-01-08,Normal,50.0,44,50.0,49,50.0,47,16,1.0682,False
2024-01-15,2024,1,2024-01-15,Normal,50.0,39,50.0,46,50.0,44,11,1.1282,False
2024-01-16,2024,1,2024-01-15,Normal,50.0,72,50.0,79,50.0,75,8,1.0417,True
2024-01-17,2024,1,2024-01-15,Normal,50.0,47,50.0,56,50.0,55,0,1.1702,True
2024-01-18,2024,1,2024-01-15,Normal,50.0,45,50.0,48,50.0,48,0,1.0667,False
2024-01-19,2024,1,2024-01-15,Normal,50.0,60,50.0,60,50.0,58,2,0.9667,True
2024-01-20,2024,1,2024-01-15,Normal,50.0,42,50.0,44,50.0,43,1,1.0238,False
2024-01-21,2024,1,2024-01-15,Normal,50.0,44,50.0,45,50.0,44,1,1.0,False
2024-01-22,2024,1,2024-01-22,Normal,50.0,53,50.0,54,50.0,52,2,0.9811,True
2024-01-23,2024,1,2024-01-22,Normal,50.0,41,50.0,39,50.0,38,5,0.9268,False
2024-01-24,2024,1,2024-01-22,Normal,50.0,50,50.0,51,50.0,51,4,1.02,True
2024-01-25,2024,1,2024-01-22,Normal,50.0,45,50.0,48,50.0,45,4,1.0,False
2024-01-26,2024,1,2024-01-22,Normal,50.0,58,50.0,59,50.0,59,3,1.0172,True
2024-01-27,2024,1,2024-01-22,Normal,50.0,40,50.0,44,50.0,43,0,1.075,False
2024-01-28,2024,1,2024-01-22,Normal,50.0,50,50.0,47,50.0,46,4,0.92,False
2024-01-29,2024,1,2024-01-29,Normal,50.0,59,50.0,59,50.0,57,6,0.9661,True
2024-01-30,2024,1,2024-01-29,Normal,50.0,41,50.0,45,50.0,42,5,1.0244,False
2024-01-31,2024,1,2024-01-29,Normal,50.0,64,50.0,68,50.0,64,5,1.0,True
2024-02-01,2024,2,2024-01-29,Normal,50.0,54,50.0,55,50.0,53,6,0.9815,True
2024-02-02,2024,2,2024-01-29,Normal,50.0,44,50.0,48,50.0,48,2,1.0909,False
2024-02-03,2024,2,2024-01-29,Normal,50.0,48,50.0,47,50.0,45,5,0.9375,False
2024-02-04,2024,2,2024-01-29,Normal,50.0,43,50.0,47,50.0,45,3,1.0465,False
2024-02-05,2024,2,2024-02-05,Normal,50.0,52,50.0,55,50.0,54,1,1.0385,True
2024-02-06,2024,2,2024-02-05,Normal,50.0,47,50.0,43,50.0,39,9,0.8298,False
2024-02-07,2024,2,2024-02-05,Normal,50.0,52,50.0,55,50.0,55,6,1.0577,True
2024-02-08,2024,2,2024-02-05,Normal,50.0,57,50.0,59,50.0,54,9,0.9474,True
2024-02-09,2024,2,2024-02-05,Normal,50.0,51,50.0,60,50.0,59,1,1.1569,True
2024-02-10,2024,2,2024-02-05,Normal,50.0,42,50.0,43,50.0,43,0,1.0238,False
2024-02-11,2024,2,2024-02-05,Normal,50.0,48,50.0,44,50.0,43,5,0.8958,False
2024-02-12,2024,2,2024-02-12,Normal,50.0,44,50.0,48,50.0,48,1,1.0909,False
2024-02-13,2024,2,2024-02-12,Normal,50.0,51,50.0,52,50.0,49,3,0.9608,False
2024-02-14,2024,2,2024-02-12,Normal,50.0,60,50.0,61,50.0,61,2,1.0167,True
2024-02-15,2024,2,2024-02-12,Normal,50.0,53,50.0,52,50.0,47,8,0.8868,False
2024-02-16,2024,2,2024-02-12,Normal,50.0,53,50.0,57,50.0,55,6,1.0377,True
2024-02-17,2024,2,2024-02-12,Normal,50.0,32,50.0,39,50.0,37,1,1.1562,False
2024-02-18,2024,2,2024-02-12,Normal,50.0,35,50.0,34,50.0,32,4,0.9143,False
2024-02-19,2024,2,2024-02-19,Normal,50.0,64,50.0,65,50.0,63,5,0.9844,True
2024-02-20,2024,2,2024-02-19,Easter,67.0,64,67.0,61,67.0,58,11,0.9062,False
2024-02-21,2024,2,2024-02-19,Easter,67.0,69,67.0,77,67.0,72,8,1.0435,True
2024-02-22,2024,2,2024-02-19,Easter,67.0,68,67.0,74,67.0,71,5,1.0441,True
2024-02-23,2024,2,2024-02-19,Easter,67.0,51,67.0,52,67.0,51,5,1.0,False
2024-02-24,2024,2,2024-02-19,Easter,67.0,65,67.0,72,67.0,72,0,1.1077,True
2024-02-25,2024,2,2024-02-19,Easter,67.0,60,67.0,57,67.0,56,4,0.9333,False
2024-02-26,2024,2,2024-02-26,Easter,67.0,55,67.0,55,67.0,52,7,0.9455,False
2024-02-27,2024,2,2024-02-26,Easter,67.0,72,67.0,79,67.0,77,2,1.0694,True
2024-02-28,2024,2,2024-02-26,Easter,67.0,69,67.0,67,67.0,62,9,0.8986,False
2024-02-29,2024,2,2024-02-26,Easter,67.0,48,67.0,57,67.0,56,1,1.1667,False
2024-03-01,2024,3,2024-02-26,Easter,67.0,72,67.0,72,67.0,66,7,0.9167,False
2024-03-02,2024,3,2024-02-26,Easter,67.0,55,67.0,61,67.0,57,5,1.0364,False
2024-03-03,2024,3,2024-02-26,Easter,67.0,54,67.0,62,67.0,61,0,1.1296,False
2024-03-04,2024,3,2024-03-04,Easter,67.0,74,67.0,72,67.0,71,3,0.9595,True
2024-03-05,2024,3,2024-03-04,Easter,67.0,54,67.0,58,67.0,56,1,1.037,False
2024-03-06,2024,3,2024-03-04,Easter,67.0,57,67.0,57,67.0,53,5,0.9298,False
2024-03-07,2024,3,2024-03-04,Easter,67.0,68,67.0,67,67.0,67,6,0.9853,True
2024-03-08,2024,3,2024-03-04,Easter,67.0,74,67.0,78,67.0,75,5,1.0135,True
2024-03-09,2024,3,2024-03-04,Easter,67.0,49,67.0,55,67.0,55,0,1.1224,False
2024-03-10,2024,3,2024-03-04,Easter,67.0,49,67.0,47,67.0,45,4,0.9184,False
2024-03-11,2024,3,2024-03-11,Easter,67.0,66,67.0,65,67.0,65,5,0.9848,False
2024-03-12,2024,3,2024-03-11,Easter,67.0,67,67.0,72,67.0,70,2,1.0448,True
2024-03-13,2024,3,2024-03-11,Easter,67.0,71,67.0,72,67.0,70,3,0.9859,True
2024-03-14,2024,3,2024-03-11,Easter,67.0,59,67.0,59,67.0,57,5,0.9661,False
2024-03-15,2024,3,2024-03-11,Easter,67.0,71,67.0,76,67.0,72,4,1.0141,True
2024-03-16,2024,3,2024-03-11,Easter,67.0,50,67.0,50,67.0,49,5,0.98,False
2024-03-17,2024,3,2024-03-11,Easter,67.0,61,67.0,64,67.0,59,7,0.9672,False
2024-03-18,2024,3,2024-03-18,Easter,67.0,72,67.0,81,67.0,74,5,1.0278,True
2024-03-19,2024,3,2024-03-18,Easter,67.0,80,67.0,85,67.0,85,0,1.0625,True
2024-03-20,2024,3,2024-03-18,Easter,67.0,56,67.0,54,67.0,54,2,0.9643,False
2024-03-21,2024,3,2024-03-18,Easter,67.0,66,67.0,69,67.0,68,0,1.0303,True
2024-03-22,2024,3,2024-03-18,Easter,67.0,83,67.0,78,67.0,74,9,0.8916,True
2024-03-23,2024,3,2024-03-18,Easter,67.0,55,67.0,62,67.0,62,2,1.1273,False
2024-03-24,2024,3,2024-03-18,Easter,67.0,71,67.0,68,67.0,67,6,0.9437,True
2024-03-25,2024,3,2024-03-25,Easter,67.0,62,67.0,65,67.0,64,4,1.0323,False
2024-03-26,2024,3,2024-03-25,Easter,67.0,59,67.0,62,67.0,61,2,1.0339,False
2024-03-27,2024,3,2024-03-25,Easter,67.0,72,67.0,72,67.0,67,7,0.9306,True
2024-03-28,2024,3,2024-03-25,Easter,67.0,65,67.0,66,67.0,64,8,0.9846,False
2024-03-29,2024,3,2024-03-25,Easter,67.0,68,67.0,73,67.0,73,3,1.0735,True
2024-03-30,2024,3,2024-03-25,Easter,67.0,62,67.0,62,67.0,60,5,0.9677,False
2024-03-31,2024,3,2024-03-25,Easter,67.0,49,67.0,54,67.0,50,4,1.0204,False
2024-04-01,2024,4,2024-04-01,Easter,67.0,63,67.0,62,67.0,60,7,0.9524,False
2024-04-02,2024,4,2024-04-01,Easter,67.0,71,67.0,77,67.0,76,2,1.0704,True
2024-04-03,2024,4,2024-04-01,Easter,67.0,61,67.0,62,67.0,61,2,1.0,False
2024-04-04,2024,4,2024-04-01,Easter,67.0,69,67.0,69,67.0,69,2,1.0,True
2024-04-05,2024,4,2024-04-01,Easter,67.0,53,67.0,54,67.0,52,3,0.9811,False
2024-04-06,2024,4,2024-04-01,Easter,67.0,52,67.0,55,67.0,54,1,1.0385,False
2024-04-07,2024,4,2024-04-01,Easter,67.0,56,67.0,58,67.0,55,2,0.9821,False
2024-04-08,2024,4,2024-04-08,Normal,50.0,44,50.0,43,50.0,41,5,0.9318,False
2024-04-09,2024,4,2024-04-08,Normal,50.0,60,50.0,63,50.0,61,4,1.0167,True
2024-04-10,2024,4,2024-04-08,Normal,50.0,48,50.0,49,50.0,47,5,0.9792,False
2024-04-11,2024,4,2024-04-08,Normal,50.0,54,50.0,60,50.0,60,0,1.1111,True
2024-04-12,2024,4,2024-04-08,Normal,50.0,43,50.0,42,50.0,41,2,0.9535,False
2024-04-13,2024,4,2024-04-08,Normal,50.0,46,50.0,50,50.0,49,0,1.0652,False
2024-04-14,2024,4,2024-04-08,Normal,50.0,42,50.0,41,50.0,40,2,0.9524,False
2024-04-15,2024,4,2024-04-15,Normal,50.0,60,50.0,57,50.0,52,10,0.8667,True
2024-04-16,2024,4,2024-04-15,Normal,50.0,56,50.0,64,50.0,62,4,1.1071,True
2024-04-17,2024,4,2024-04-15,Normal,50.0,43,50.0,44,50.0,43,4,1.0,False
2024-04-18,2024,4,2024-04-15,Normal,50.0,48,50.0,50,50.0,47,5,0.9792,False
2024-04-19,2024,4,2024-04-15,Normal,50.0,53,50.0,60,50.0,59,0,1.1132,True
2024-04-20,2024,4,2024-04-15,Normal,50.0,44,50.0,44,50.0,42,2,0.9545,False
2024-04-21,2024,4,2024-04-15,Normal,50.0,55,50.0,56,50.0,54,3,0.9818,True
2024-04-22,2024,4,2024-04-22,Normal,50.0,51,50.0,54,50.0,54,0,1.0588,True
2024-04-23,2024,4,2024-04-22,Normal,50.0,44,50.0,42,50.0,40,4,0.9091,False
2024-04-24,2024,4,2024-04-22,Normal,50.0,59,50.0,60,50.0,60,3,1.0169,True
2024-04-25,2024,4,2024-04-22,Normal,50.0,63,50.0,69,50.0,66,0,1.0476,True
2024-04-26,2024,4,2024-04-22,Normal,50.0,48,50.0,44,50.0,42,6,0.875,False
2024-04-27,2024,4,2024-04-22,Normal,50.0,54,50.0,62,50.0,60,0,1.1111,True
2024-04-28,2024,4,2024-04-22,Normal,50.0,50,50.0,50,50.0,48,2,0.96,False
2024-04-29,2024,4,2024-04-29,Normal,50.0,40,50.0,40,50.0,39,3,0.975,False
2024-04-30,2024,4,2024-04-29,Normal,50.0,45,50.0,46,50.0,44,4,0.9778,False
2024-05-01,2024,5,2024-04-29,Normal,50.0,39,50.0,41,50.0,38,5,0.9744,False
2024-05-02,2024,5,2024-04-29,Normal,50.0,49,50.0,52,50.0,51,3,1.0408,True
2024-05-03,2024,5,2024-04-29,Normal,50.0,50,50.0,48,50.0,48,5,0.96,False
2024-05-04,2024,5,2024-04-29,Normal,50.0,37,50.0,41,50.0,39,3,1.0541,False
2024-05-05,2024,5,2024-04-29,Normal,50.0,30,50.0,32,50.0,32,1,1.0667,False
2024-05-06,2024,5,2024-05-06,Normal,50.0,37,50.0,36,50.0,33,5,0.8919,False
2024-05-07,2024,5,2024-05-06,Normal,50.0,52,50.0,53,50.0,49,8,0.9423,False
2024-05-08,2024,5,2024-05-06,Normal,50.0,49,50.0,54,50.0,53,4,1.0816,True
2024-05-09,2024,5,2024-05-06,Normal,50.0,52,50.0,53,50.0,51,5,0.9808,True
2024-05-10,2024,5,2024-05-06,Normal,50.0,51,50.0,50,50.0,48,8,0.9412,False
2024-05-11,2024,5,2024-05-06,Normal,50.0,43,50.0,50,50.0,48,3,1.1163,False
2024-05-12,2024,5,2024-05-06,Normal,50.0,52,50.0,53,50.0,50,5,0.9615,True
2024-05-13,2024,5,2024-05-13,Normal,50.0,64,50.0,66,50.0,63,6,0.9844,True
2024-05-14,2024,5,2024-05-13,Normal,50.0,48,50.0,55,50.0,54,0,1.125,True
2024-05-15,2024,5,2024-05-13,Normal,50.0,42,50.0,39,50.0,36,6,0.8571,False
2024-05-16,2024,5,2024-05-13,Normal,50.0,43,50.0,47,50.0,47,2,1.093,False
2024-05-17,2024,5,2024-05-13,Normal,50.0,44,50.0,47,50.0,45,1,1.0227,False
2024-05-18,2024,5,2024-05-13,Normal,50.0,49,50.0,54,50.0,51,0,1.0408,True
2024-05-19,2024,5,2024-05-13,Normal,50.0,46,50.0,43,50.0,43,3,0.9348,False
2024-05-20,2024,5,2024-05-20,Normal,50.0,51,50.0,52,50.0,52,2,1.0196,True
2024-05-21,2024,5,2024-05-20,Normal,50.0,61,50.0,56,50.0,55,8,0.9016,True
2024-05-22,2024,5,2024-05-20,Normal,50.0,48,50.0,56,50.0,54,2,1.125,True
2024-05-23,2024,5,2024-05-20,Normal,50.0,50,50.0,49,50.0,47,5,0.94,False
2024-05-24,2024,5,2024-05-20,Normal,50.0,55,50.0,61,50.0,59,1,1.0727,True
2024-05-25,2024,5,2024-05-20,Normal,50.0,42,50.0,41,50.0,41,2,0.9762,False
2024-05-26,2024,5,2024-05-20,Normal,50.0,41,50.0,41,50.0,40,3,0.9756,False
2024-05-27,2024,5,2024-05-27,Normal,50.0,56,50.0,60,50.0,59,0,1.0536,True
2024-05-28,2024,5,2024-05-27,Normal,50.0,41,50.0,39,50.0,37,4,0.9024,False
2024-05-29,2024,5,2024-05-27,Normal,50.0,45,50.0,47,50.0,45,4,1.0,False
2024-05-30,2024,5,2024-05-27,Normal,50.0,45,50.0,48,50.0,48,1,1.0667,False
2024-05-31,2024,5,2024-05-27,Normal,50.0,54,50.0,48,50.0,46,9,0.8519,False
2024-06-01,2024,6,2024-05-27,Normal,50.0,39,50.0,45,50.0,42,6,1.0769,False
2024-06-02,2024,6,2024-05-27,Normal,50.0,56,50.0,58,50.0,55,7,0.9821,True
2024-06-03,2024,6,2024-06-03,Normal,50.0,51,50.0,58,50.0,56,2,1.098,True
2024-06-04,2024,6,2024-06-03,Normal,50.0,44,50.0,48,50.0,45,1,1.0227,False
2024-06-05,2024,6,2024-06-03,Normal,50.0,40,50.0,38,50.0,38,3,0.95,False
2024-06-06,2024,6,2024-06-03,Normal,50.0,52,50.0,53,50.0,51,4,0.9808,True
2024-06-07,2024,6,2024-06-03,Normal,50.0,48,50.0,50,50.0,50,2,1.0417,True
2024-06-08,2024,6,2024-06-03,Normal,50.0,44,50.0,43,50.0,42,4,0.9545,False
2024-06-09,2024,6,2024-06-03,Normal,50.0,46,50.0,49,50.0,48,2,1.0435,False
2024-06-10,2024,6,2024-06-10,Normal,50.0,55,50.0,58,50.0,57,0,1.0364,True
2024-06-11,2024,6,2024-06-10,Normal,50.0,46,50.0,45,50.0,43,3,0.9348,False
2024-06-12,2024,6,2024-06-10,Normal,50.0,41,50.0,42,50.0,41,3,1.0,False
2024-06-13,2024,6,2024-06-10,Normal,50.0,61,50.0,61,50.0,59,5,0.9672,True
2024-06-14,2024,6,2024-06-10,Normal,50.0,49,50.0,57,50.0,55,0,1.1224,True
2024-06-15,2024,6,2024-06-10,Normal,50.0,46,50.0,44,50.0,42,4,0.913,False
2024-06-16,2024,6,2024-06-10,Normal,50.0,48,50.0,53,50.0,51,1,1.0625,True
2024-06-17,2024,6,2024-06-17,Normal,50.0,52,50.0,49,50.0,45,8,0.8654,False
2024-06-18,2024,6,2024-06-17,Normal,50.0,44,50.0,51,50.0,48,4,1.0909,False
2024-06-19,2024,6,2024-06-17,Normal,50.0,53,50.0,57,50.0,54,3,1.0189,True
2024-06-20,2024,6,2024-06-17,Normal,50.0,50,50.0,55,50.0,52,1,1.04,True
2024-06-21,2024,6,2024-06-17,Normal,50.0,42,50.0,45,50.0,42,1,1.0,False
2024-06-22,2024,6,2024-06-17,Normal,50.0,41,50.0,42,50.0,39,3,0.9512,False
2024-06-23,2024,6,2024-06-17,Normal,50.0,37,50.0,41,50.0,40,0,1.0811,False
2024-06-24,2024,6,2024-06-24,Normal,50.0,51,50.0,51,50.0,50,1,0.9804,True
2024-06-25,2024,6,2024-06-24,Normal,50.0,41,50.0,41,50.0,40,2,0.9756,False
2024-06-26,2024,6,2024-06-24,Normal,50.0,47,50.0,47,50.0,46,3,0.9787,False
2024-06-27,2024,6,2024-06-24,Normal,50.0,36,50.0,37,50.0,37,2,1.0278,False
2024-06-28,2024,6,2024-06-24,Normal,50.0,51,50.0,52,50.0,49,4,0.9608,False
2024-06-29,2024,6,2024-06-24,Normal,50.0,46,50.0,50,50.0,46,4,1.0,False
2024-06-30,2024,6,2024-06-24,Normal,50.0,44,50.0,44,50.0,40,8,0.9091,False
2024-07-01,2024,7,2024-07-01,Normal,50.0,61,50.0,70,50.0,69,0,1.1311,True
2024-07-02,2024,7,2024-07-01,Normal,50.0,55,50.0,51,50.0,50,5,0.9091,True
2024-07-03,2024,7,2024-07-01,Normal,50.0,52,50.0,52,50.0,51,6,0.9808,True
2024-07-04,2024,7,2024-07-01,Normal,50.0,55,50.0,57,50.0,57,4,1.0364,True
2024-07-05,2024,7,2024-07-01,Normal,50.0,64,50.0,69,50.0,66,2,1.0312,True
2024-07-06,2024,7,2024-07-01,Normal,50.0,46,50.0,48,50.0,45,3,0.9783,False
2024-07-07,2024,7,2024-07-01,Normal,50.0,30,50.0,33,50.0,31,2,1.0333,False
2024-07-08,2024,7,2024-07-08,Normal,50.0,58,50.0,58,50.0,55,5,0.9483,True
2024-07-09,2024,7,2024-07-08,Normal,50.0,49,50.0,53,50.0,51,3,1.0408,True
2024-07-10,2024,7,2024-07-08,Normal,50.0,48,50.0,49,50.0,46,5,0.9583,False
2024-07-11,2024,7,2024-07-08,Normal,50.0,55,50.0,55,50.0,53,7,0.9636,True
2024-07-12,2024,7,2024-07-08,Normal,50.0,60,50.0,65,50.0,65,2,1.0833,True
2024-07-13,2024,7,2024-07-08,Normal,50.0,33,50.0,35,50.0,34,1,1.0303,False
2024-07-14,2024,7,2024-07-08,Normal,50.0,48,50.0,46,50.0,44,5,0.9167,False
2024-07-15,2024,7,2024-07-15,Normal,50.0,58,50.0,65,50.0,62,1,1.069,True
2024-07-16,2024,7,2024-07-15,Normal,50.0,50,50.0,49,50.0,46,5,0.92,False
2024-07-17,2024,7,2024-07-15,Normal,50.0,51,50.0,56,50.0,55,1,1.0784,True
2024-07-18,2024,7,2024-07-15,Normal,50.0,47,50.0,47,50.0,46,2,0.9787,False
2024-07-19,2024,7,2024-07-15,Normal,50.0,50,50.0,55,50.0,54,0,1.08,True
2024-07-20,2024,7,2024-07-15,Normal,50.0,27,50.0,27,50.0,26,1,0.963,False
2024-07-21,2024,7,2024-07-15,Normal,50.0,45,50.0,44,50.0,44,2,0.9778,False
